tool_long_description,tool,NUMBER_OF_SAMPLES,nb_of_found_PanVar,recall_PVR,recall_AvgAR
samtools_NZ_CP015228.1,samtools,14,18726.0,0.9304844720496894,0.9323833185448072
samtools_NZ_CP009859.1,samtools,14,19164.0,0.9522484472049688,0.9544525288376208
samtools_NZ_HG941718.1,samtools,14,16929.0,0.8411925465838509,0.8427293700088705
samtools_CU928163.2,samtools,14,18788.0,0.9335652173913044,0.9363975155279494
samtools_NC_011742.1,samtools,14,17160.0,0.8526708074534162,0.8546938775510171
samtools_CP010171.1,samtools,14,17934.0,0.8911304347826087,0.8931393078970699
samtools_NC_007779.1,samtools,14,18105.0,0.8996273291925466,0.9021047027506638
samtools_NZ_CP016007.1,samtools,14,16785.0,0.8340372670807453,0.8359538598047898
samtools_NZ_CP013483.1,samtools,14,17955.0,0.8921739130434783,0.89485714285714
samtools_CP010116.1,samtools,14,18788.0,0.9335652173913044,0.935357586512866
samtools_CP010226.1,samtools,14,17197.0,0.8545093167701864,0.8572351375332729
samtools_CP010170.1,samtools,14,18085.0,0.8986335403726708,0.901487133984026
pandora_illumina_withdenovo_global_genotyping,pandora with denovo,15,26134.0,0.8431954571852617,0.9170463100384776
snippy_NC_011993.1,snippy,15,28898.000000000004,0.9323740078724916,0.9346970381364108
snippy_NC_022648.1,snippy,15,28769.0,0.9282119119829644,0.9303908283323624
snippy_CP010121.1,snippy,15,29803.0,0.9615732077176228,0.9646426190015268
snippy_NZ_LM995446.1,snippy,15,29265.0,0.9442150093566496,0.9483663504764348
snippy_NZ_LT632320.1,snippy,15,28660.0,0.9246951022778602,0.929614333957107
snippy_NZ_CP018109.1,snippy,15,28835.0,0.9303413563915596,0.9338538641887656
snippy_NC_017646.1,snippy,15,30193.0,0.9741562883138672,0.9769310189068828
snippy_CP018206.1,snippy,15,30362.0,0.9796089565722398,0.9827256888429996
snippy_NZ_CP011134.1,snippy,15,30159.0,0.9730593018003484,0.977010604202962
snippy_NZ_CP008697.1,snippy,15,30171.0,0.973446473511002,0.9762405626895504
snippy_CP010230.1,snippy,15,29801.0,0.9615086790991804,0.9650620550214
snippy_NC_010498.1,snippy,15,29856.0,0.9632832161063432,0.9658622098900844
snippy_NZ_CP015228.1,snippy,15,29823.0,0.9622184939020456,0.9661461358112304
snippy_NZ_CP009859.1,snippy,15,30030.0,0.9688972059108214,0.9716740874577854
snippy_NZ_HG941718.1,snippy,15,28775.0,0.9284054978382912,0.93048331935213
snippy_CU928163.2,snippy,15,30081.0,0.9705426856810996,0.9728979802542396
snippy_NC_011742.1,snippy,15,29180.0,0.9414725430728528,0.9433804392247952
snippy_CP010171.1,snippy,15,29367.0,0.9475059688972058,0.9516551590630424
snippy_NC_007779.1,snippy,15,29516.0,0.9523133509711555,0.9563937106106544
snippy_NZ_CP016007.1,snippy,15,28973.0,0.9347938310640768,0.9375470521176108
snippy_NZ_CP013483.1,snippy,15,29335.0,0.9464735110021294,0.9503430771547168
snippy_CP010116.1,snippy,15,29395.0,0.9484093695553978,0.9513131573852974
snippy_CP010226.1,snippy,15,28639.000000000004,0.9240175517842164,0.9279129293841798
snippy_CP010170.1,snippy,15,29691.000000000004,0.9579596050848552,0.9613839237701896
samtools_NC_011993.1,samtools,15,29064.0,0.9377298832032006,0.9383665655718302
samtools_NC_022648.1,samtools,15,28949.000000000004,0.9340194876427697,0.9341549977414976
samtools_CP010121.1,samtools,15,29942.0,0.9660579466993612,0.9673743305155822
samtools_NZ_LM995446.1,samtools,15,29391.0,0.9482803123185132,0.9505259082403033
samtools_NZ_LT632320.1,samtools,15,28937.0,0.933632315932116,0.9339442042545868
samtools_NZ_CP018109.1,samtools,15,28994.0,0.9354713815577208,0.9367167838936554
samtools_NC_017646.1,samtools,15,30353.0,0.9793185777892496,0.9794218235787564
samtools_CP018206.1,samtools,15,30481.0,0.9834484093695554,0.9844399991396159
samtools_NZ_CP011134.1,samtools,15,30321.0,0.978286119894173,0.9797251080854346
samtools_NZ_CP008697.1,samtools,15,30310.0,0.9779312124927404,0.9787743864403848
samtools_CP010230.1,samtools,15,29926.00000000001,0.9655417177518232,0.9670086683444094
samtools_NC_010498.1,samtools,15,30016.000000000004,0.9684455055817256,0.9694327934438912
samtools_NZ_CP015228.1,samtools,15,29965.0,0.9668000258114474,0.968273429265878
samtools_NZ_CP009859.1,samtools,15,30180.0,0.9737368522939924,0.9744079499257908
samtools_NZ_HG941718.1,samtools,15,28954.0,0.9341808091888752,0.9342926587941748
samtools_CU928163.2,samtools,15,30216.0,0.9748983674259534,0.9751607838076176
samtools_NC_011742.1,samtools,15,29344.0,0.9467638897851196,0.9475791013314387
samtools_CP010171.1,samtools,15,29517.0,0.9523456152803768,0.9541674732743964
samtools_NC_007779.1,samtools,15,29641.0,0.956346389623798,0.9585919855455882
samtools_NZ_CP016007.1,samtools,15,29150.0,0.9405046137962186,0.9415456755070866
samtools_NZ_CP013483.1,samtools,15,29501.0,0.9518293863328386,0.9534963756425968
samtools_CP010116.1,samtools,15,29511.0,0.95215202942505,0.9529672409713684
samtools_CP010226.1,samtools,15,28806.0,0.9294056914241466,0.9310038502075658
samtools_CP010170.1,samtools,15,29834.0,0.962573401303478,0.9637607278828147
pandora_illumina_withdenovo_global_genotyping,pandora with denovo,16,30558.0,0.8856107810462251,0.9123623387914797
snippy_NC_011993.1,snippy,16,33634.0,0.9747572815533979,0.9758187219243588
snippy_NC_022648.1,snippy,16,33434.999999999985,0.9689900014490652,0.9701945370236198
snippy_CP010121.1,snippy,16,33782.999999999985,0.9790754963048832,0.979979350818722
snippy_NZ_LM995446.1,snippy,16,33028.0,0.9571946094768874,0.9592432256194754
snippy_NZ_LT632320.1,snippy,16,33299.999999999985,0.9650775249963772,0.9691385306477324
snippy_NZ_CP018109.1,snippy,16,32295.000000000004,0.9359513114041444,0.9381031734531228
snippy_NC_017646.1,snippy,16,33955.0,0.9840602811186784,0.9855962903926968
snippy_CP018206.1,snippy,16,34030.0,0.9862338791479496,0.9882354006665699
snippy_NZ_CP011134.1,snippy,16,33990.0,0.9850746268656716,0.9875199246486016
snippy_NZ_CP008697.1,snippy,16,33903.0,0.9825532531517172,0.9838266193305318
snippy_CP010230.1,snippy,16,33709.999999999985,0.976959860889726,0.9782766990291262
snippy_NC_010498.1,snippy,16,33904.0,0.982582234458774,0.9838211853354586
snippy_NZ_CP015228.1,snippy,16,33715.0,0.9771047674250108,0.9791189682654688
snippy_NZ_CP009859.1,snippy,16,33634.999999999985,0.9747862628604548,0.975766193305318
snippy_NZ_HG941718.1,snippy,16,33428.000000000015,0.9687871322996668,0.9699463845819446
snippy_CU928163.2,snippy,16,33957.0,0.9841182437327924,0.985301043327054
snippy_NC_011742.1,snippy,16,33681.0,0.9761194029850746,0.9776065063034344
snippy_CP010171.1,snippy,16,33317.000000000015,0.9655702072163456,0.9679901463556008
snippy_NC_007779.1,snippy,16,33483.0,0.9703811041877988,0.9724188523402404
snippy_NZ_CP016007.1,snippy,16,33700.000000000015,0.9766700478191568,0.9775467323576292
snippy_NZ_CP013483.1,snippy,16,33118.0,0.9598029271120128,0.961735618026373
snippy_CP010116.1,snippy,16,33043.999999999985,0.9576583103897984,0.9591943196638169
snippy_CP010226.1,snippy,16,32635.0,0.9458049558035068,0.9484386320823068
snippy_CP010170.1,snippy,16,33624.0,0.9744674684828286,0.976717142443124
samtools_NC_011993.1,samtools,16,33754.0,0.9782350384002318,0.978177075786118
samtools_NC_022648.1,samtools,16,33566.0,0.9727865526735257,0.9724731922909724
samtools_CP010121.1,samtools,16,33869.0,0.9815678887117808,0.9814736994638458
samtools_NZ_LM995446.1,samtools,16,33144.0,0.9605564410954934,0.9609168961020144
samtools_NZ_LT632320.1,samtools,16,33551.0,0.9723518330676714,0.9718917548181424
samtools_NZ_CP018109.1,samtools,16,32416.0,0.939458049558035,0.9402496015070279
samtools_NC_017646.1,samtools,16,34081.0,0.987711925807854,0.9877300391247644
samtools_CP018206.1,samtools,16,34130.999999999985,0.9891609911607012,0.9894725402115636
samtools_NZ_CP011134.1,samtools,16,34103.0,0.9883495145631068,0.9890885378930592
samtools_NZ_CP008697.1,samtools,16,34003.0,0.985451383857412,0.9857611215765832
samtools_CP010230.1,samtools,16,33797.0,0.9794812346036806,0.9801894652948848
samtools_NC_010498.1,samtools,16,34039.0,0.986494710911462,0.9864095783219824
samtools_NZ_CP015228.1,samtools,16,33843.0,0.9808143747283002,0.981267207651065
samtools_NZ_CP009859.1,samtools,16,33749.0,0.9780901318649472,0.9781100565135488
samtools_NZ_HG941718.1,samtools,16,33554.0,0.9724387769888422,0.9721960585422402
samtools_CU928163.2,samtools,16,34049.0,0.9867845239820316,0.9867012027242428
samtools_NC_011742.1,samtools,16,33809.999999999985,0.9798579915954208,0.979952180843356
samtools_CP010171.1,samtools,16,33452.0,0.9694826836690336,0.9698521953340096
samtools_NC_007779.1,samtools,16,33599.0,0.9737429358064048,0.9740671641791044
samtools_NZ_CP016007.1,samtools,16,33814.0,0.9799739168236488,0.9799105202144616
samtools_NZ_CP013483.1,samtools,16,33251.0,0.9636574409505868,0.964119330531807
samtools_CP010116.1,samtools,16,33126.000000000015,0.9600347775684684,0.9604079118968264
samtools_CP010226.1,samtools,16,32770.0,0.9497174322561948,0.9502246051296912
samtools_CP010170.1,samtools,16,33735.0,0.9776843935661498,0.9783835675988988
pandora_illumina_withdenovo_global_genotyping,pandora with denovo,17,47598.00000000001,0.9086709174907412,0.9169157793313464
snippy_NC_011993.1,snippy,17,51868.0,0.9901874689778932,0.990019023148938
snippy_NC_022648.1,snippy,17,51722.0,0.98740025199496,0.9875978951009108
snippy_CP010121.1,snippy,17,51606.00000000001,0.985185750830438,0.9865726214887348
snippy_NZ_LM995446.1,snippy,17,51108.0,0.975678668244817,0.9760009612641865
snippy_NZ_LT632320.1,snippy,17,51489.0,0.9829521591386354,0.9860156272810244
snippy_NZ_CP018109.1,snippy,17,51242.0,0.9782367989003856,0.9788521876621176
snippy_NC_017646.1,snippy,17,51786.0,0.9886220457409034,0.9895586045498228
snippy_CP018206.1,snippy,17,51879.0,0.9903974647779772,0.9920763082064435
snippy_NZ_CP011134.1,snippy,17,51948.00000000001,0.9917147111603224,0.991912354266272
snippy_NZ_CP008697.1,snippy,17,51884.0,0.990492917414379,0.9910240832616396
snippy_CP010230.1,snippy,17,51573.0,0.984555763430186,0.985131848165164
snippy_NC_010498.1,snippy,17,51799.99999999999,0.9888893131228284,0.989574326160524
snippy_NZ_CP015228.1,snippy,17,51445.00000000001,0.9821121759382996,0.9829296996947642
snippy_NZ_CP009859.1,snippy,17,51403.99999999999,0.9813294643198044,0.9818954423050464
snippy_NZ_HG941718.1,snippy,17,51720.0,0.9873620709403994,0.9875473613522274
snippy_CU928163.2,snippy,17,51828.0,0.9894238478866786,0.99075569290752
snippy_NC_011742.1,snippy,17,51885.99999999999,0.9905310984689396,0.9905052701084904
snippy_CP010171.1,snippy,17,51238.99999999999,0.9781795273185444,0.9792070468750934
snippy_NC_007779.1,snippy,17,51660.0,0.9862166393035776,0.9864861526298772
snippy_NZ_CP016007.1,snippy,17,51869.0,0.9902065595051736,0.9899785961499902
snippy_NZ_CP013483.1,snippy,17,51708.0,0.987132984613035,0.9875305167693326
snippy_CP010116.1,snippy,17,50384.99999999999,0.961876217021114,0.9631474215435376
snippy_CP010226.1,snippy,17,50579.99999999999,0.9655988698407848,0.9665197070390028
snippy_CP010170.1,snippy,17,51774.0,0.988392959413539,0.9887815077922919
samtools_NC_011993.1,samtools,17,51998.0,0.9926692375243404,0.9918618205175934
samtools_NC_022648.1,samtools,17,51870.00000000002,0.990225650032454,0.9894552911080734
samtools_CP010121.1,samtools,17,51735.0,0.9876484288496048,0.9880695434219576
samtools_NZ_LM995446.1,samtools,17,51214.00000000001,0.9777022641365356,0.9776000736669692
samtools_NZ_LT632320.1,samtools,17,51850.0,0.9898438394868466,0.9888253037078208
samtools_NZ_CP018109.1,samtools,17,51360.99999999999,0.9805085716467488,0.9804658987034086
samtools_NC_017646.1,samtools,17,51930.99999999999,0.991390172196556,0.9913665897804964
samtools_CP018206.1,samtools,17,52035.00000000002,0.993375587033714,0.993417137004846
samtools_NZ_CP011134.1,samtools,17,52056.00000000001,0.9937764881066016,0.9934890072251956
samtools_NZ_CP008697.1,samtools,17,51974.0,0.9922110648696116,0.992500791695389
samtools_CP010230.1,samtools,17,51699.99999999999,0.986980260394792,0.9867713875668944
samtools_NC_010498.1,samtools,17,51958.00000000001,0.991905616433126,0.9917461543817172
samtools_NZ_CP015228.1,samtools,17,51592.0,0.9849184834485128,0.9847511605917548
samtools_NZ_CP009859.1,samtools,17,51533.99999999999,0.9838112328662516,0.9838864720031728
samtools_NZ_HG941718.1,samtools,17,51863.0,0.9900920163414914,0.9893822979155308
samtools_CU928163.2,samtools,17,51957.0,0.9918865259058456,0.9921077514278508
samtools_NC_011742.1,samtools,17,52019.0,0.993070138597228,0.9922481229519722
samtools_CP010171.1,samtools,17,51380.99999999999,0.980890382192356,0.980902734886472
samtools_NC_007779.1,samtools,17,51764.99999999999,0.9882211446680156,0.9880684204497656
samtools_NZ_CP016007.1,samtools,17,52003.0,0.9927646901607422,0.9918752961839088
samtools_NZ_CP013483.1,samtools,17,51812.0,0.9891183994501928,0.9890274387025572
samtools_CP010116.1,samtools,17,50498.0,0.9640334466037952,0.9641951545995742
samtools_CP010226.1,samtools,17,50689.0,0.9676797373143446,0.9678313385603892
samtools_CP010170.1,samtools,17,51880.00000000001,0.9904165553052576,0.9903244715854288
pandora_illumina_withdenovo_global_genotyping,pandora with denovo,18,56473.99999999999,0.9201616319614168,0.9199389535200332
snippy_NC_011993.1,snippy,18,60962.0,0.99328705966696,0.9929204549157716
snippy_NC_022648.1,snippy,18,60761.00000000001,0.9900120572229284,0.989961366195614
snippy_CP010121.1,snippy,18,60952.99999999999,0.9931404177664808,0.9939442326283754
snippy_NZ_LM995446.1,snippy,18,60260.99999999999,0.9818652849740932,0.9833244624035624
snippy_NZ_LT632320.1,snippy,18,60511.99999999999,0.9859549646430084,0.9883582624564236
snippy_NZ_CP018109.1,snippy,18,60766.0,0.9900935249454166,0.9915517971779684
snippy_NC_017646.1,snippy,18,60914.0,0.9925049695310718,0.9933468026634622
snippy_CP018206.1,snippy,18,60986.0,0.993678104734904,0.9947761085946728
snippy_NZ_CP011134.1,snippy,18,60850.0,0.991462182683221,0.9927294583663836
snippy_NZ_CP008697.1,snippy,18,60921.0,0.9926190243425554,0.993199255566068
snippy_CP010230.1,snippy,18,60704.00000000001,0.9890833251865612,0.9900383079335175
snippy_NC_010498.1,snippy,18,60935.99999999999,0.9928634275100204,0.9931648580832392
snippy_NZ_CP015228.1,snippy,18,60510.00000000001,0.9859223775540132,0.9869914151124533
snippy_NZ_CP009859.1,snippy,18,60291.0,0.9823540913090234,0.9831099307343444
snippy_NZ_HG941718.1,snippy,18,60762.0,0.990028350767426,0.9899405466665334
snippy_CU928163.2,snippy,18,60988.0,0.9937106918238994,0.9945932588175324
snippy_NC_011742.1,snippy,18,60956.00000000002,0.9931892983999742,0.9928887730236942
snippy_CP010171.1,snippy,18,60295.99999999999,0.9824355590315116,0.9841047421456172
snippy_NC_007779.1,snippy,18,60851.0,0.9914784762277186,0.9929295068849392
snippy_NZ_CP016007.1,snippy,18,60946.99999999999,0.9930426564994947,0.9926697153698928
snippy_NZ_CP013483.1,snippy,18,60714.0,0.9892462606315378,0.9906692301843448
snippy_CP010116.1,snippy,18,59077.0,0.962573728288852,0.9639921718570736
snippy_CP010226.1,snippy,18,59714.0,0.9729527161338678,0.9740959798394644
snippy_CP010170.1,snippy,18,60911.0,0.9924560888975787,0.9939578105821246
samtools_NC_011993.1,samtools,18,61134.99999999999,0.9961058428650568,0.994989735066972
samtools_NC_022648.1,samtools,18,60929.0,0.9927493726985368,0.9918514173573381
samtools_CP010121.1,samtools,18,61100.0,0.9955355688076384,0.9950585300326308
samtools_NZ_LM995446.1,samtools,18,60429.0,0.9846026004497018,0.9843998363404036
samtools_NZ_LT632320.1,samtools,18,60921.0,0.9926190243425554,0.9913037732228356
samtools_NZ_CP018109.1,samtools,18,60942.0,0.9929611887770066,0.9927357947447948
samtools_NC_017646.1,samtools,18,61120.0,0.9958614396975918,0.9948729646647392
samtools_CP018206.1,samtools,18,61137.0,0.9961384299540522,0.9958686812729314
samtools_NZ_CP011134.1,samtools,18,61011.0,0.9940854433473458,0.9939044039640448
samtools_NZ_CP008697.1,samtools,18,61066.0,0.9949815882947176,0.994510885898126
samtools_CP010230.1,samtools,18,60847.00000000001,0.991413302049728,0.9913037732228334
samtools_NC_010498.1,samtools,18,61145.0,0.9962687783100336,0.9952115083115244
samtools_NZ_CP015228.1,samtools,18,60686.00000000002,0.9887900413856032,0.9884723172679044
samtools_NZ_CP009859.1,samtools,18,60477.0,0.98538469058559,0.9847438111686888
samtools_NZ_HG941718.1,samtools,18,60927.00000000001,0.9927167856095416,0.9918170198745097
samtools_CU928163.2,samtools,18,61140.0,0.9961873105875452,0.9957917395350258
samtools_NC_011742.1,samtools,18,61121.00000000001,0.9958777332420896,0.994753478671756
samtools_CP010171.1,samtools,18,60483.0,0.985482451852576,0.985400984130094
samtools_NC_007779.1,samtools,18,61020.99999999999,0.9942483787923224,0.9940139327909456
samtools_NZ_CP016007.1,samtools,18,61125.0,0.9959429074200802,0.9948639126955738
samtools_NZ_CP013483.1,samtools,18,60878.99999999999,0.9919346954736532,0.9918016315269284
samtools_CP010116.1,samtools,18,59220.00000000001,0.9649037051520188,0.9648149958542048
samtools_CP010226.1,samtools,18,59849.0,0.9751523446410532,0.9751478186564774
samtools_CP010170.1,samtools,18,61077.0,0.995160817284192,0.9951753004348632
pandora_illumina_withdenovo_global_genotyping,pandora with denovo,19,66708.0,0.9195649476862,0.9244353802500862
snippy_NC_011993.1,snippy,19,72260.0,0.9960988655004618,0.9949518144229612
snippy_NC_022648.1,snippy,19,72318.0,0.9968983912989536,0.9957767335090638
snippy_CP010121.1,snippy,19,72264.0,0.9961540052107026,0.9967634441133724
snippy_NZ_LM995446.1,snippy,19,71993.0,0.9924182898418868,0.9931634014526504
snippy_NZ_LT632320.1,snippy,19,72010.0,0.9926526336104105,0.9940253221864142
snippy_NZ_CP018109.1,snippy,19,72250.0,0.9959610162248598,0.9966676751429548
snippy_NC_017646.1,snippy,19,72194.0,0.9951890602814882,0.9956446884134872
snippy_CP018206.1,snippy,19,72249.0,0.9959472312972996,0.9969644138467504
snippy_NZ_CP011134.1,snippy,19,72122.0,0.9941965454971534,0.99496995248554
snippy_NZ_CP008697.1,snippy,19,72229.0,0.9956715327460954,0.996360053601612
snippy_CP010230.1,snippy,19,72011.0,0.9926664185379706,0.9933230164033476
snippy_NC_010498.1,snippy,19,72262.0,0.9961264353555822,0.9960959634104584
snippy_NZ_CP015228.1,snippy,19,71821.00000000001,0.9900472823015316,0.9907169395719652
snippy_NZ_CP009859.1,snippy,19,72124.0,0.9942241153522738,0.9948466136600024
snippy_NZ_HG941718.1,snippy,19,72318.0,0.9968983912989536,0.99577818455407
snippy_CU928163.2,snippy,19,72267.0,0.9961953599933832,0.9969491778741838
snippy_NC_011742.1,snippy,19,72295.00000000001,0.9965813379650692,0.9954096191224612
snippy_CP010171.1,snippy,19,72078.0,0.9935900086845044,0.994557855703741
snippy_NC_007779.1,snippy,19,72218.99999999999,0.9955336834704932,0.996253401793646
snippy_NZ_CP016007.1,snippy,19,72295.00000000001,0.9965813379650692,0.9953508517997036
snippy_NZ_CP013483.1,snippy,19,72038.0,0.9930386115820962,0.993853373353164
snippy_CP010116.1,snippy,19,70518.99999999999,0.9720993066181436,0.9730548197548252
snippy_CP010226.1,snippy,19,71499.0,0.9856085356271452,0.9865045559185674
snippy_CP010170.1,snippy,19,72253.0,0.9960023710075404,0.9968700959213392
samtools_NC_011993.1,samtools,19,72341.0,0.9972154446328384,0.9962062428309358
samtools_NC_022648.1,samtools,19,72378.0,0.9977254869525659,0.9968722724888448
samtools_CP010121.1,samtools,19,72348.0,0.99731193912576,0.9973765106285464
samtools_NZ_LM995446.1,samtools,19,72081.00000000001,0.9936313634671852,0.9936770713848888
samtools_NZ_LT632320.1,samtools,19,72373.00000000001,0.9976565623147652,0.9963912510692468
samtools_NZ_CP018109.1,samtools,19,72335.0,0.9971327350674772,0.9971610304451058
samtools_NC_017646.1,samtools,19,72336.00000000001,0.9971465199950376,0.9965646509475006
samtools_CP018206.1,samtools,19,72379.0,0.9977392718801262,0.9974722795989648
samtools_NZ_CP011134.1,samtools,19,72216.0,0.9954923286878128,0.9954596801751744
samtools_NZ_CP008697.1,samtools,19,72323.0,0.9969673159367548,0.9968867829389082
samtools_CP010230.1,samtools,19,72101.99999999999,0.9939208469459492,0.9939716335211758
samtools_NC_010498.1,samtools,19,72392.00000000001,0.9979184759384092,0.9972190722453592
samtools_NZ_CP015228.1,samtools,19,71934.0,0.9916049791158348,0.9915541925406176
samtools_NZ_CP009859.1,samtools,19,72245.99999999999,0.9959058765146188,0.9956098633333308
samtools_NZ_HG941718.1,samtools,19,72378.0,0.9977254869525659,0.9968722724888448
samtools_CU928163.2,samtools,19,72368.0,0.9975876376769641,0.9974795348239966
samtools_NC_011742.1,samtools,19,72358.0,0.997449788401362,0.996510962282266
samtools_CP010171.1,samtools,19,72194.0,0.9951890602814882,0.9952550828292815
samtools_NC_007779.1,samtools,19,72307.0,0.9967467570957914,0.9967736014284132
samtools_NZ_CP016007.1,samtools,19,72379.0,0.9977392718801262,0.9967714248609044
samtools_NZ_CP013483.1,samtools,19,72127.0,0.9942654701349544,0.994355434925352
samtools_CP010116.1,samtools,19,70637.99999999999,0.973739712997808,0.9734770738516656
samtools_CP010226.1,samtools,19,71596.0,0.9869456736004852,0.9871248776587724
samtools_CP010170.1,samtools,19,72358.0,0.997449788401362,0.9974911431840472
pandora_illumina_withdenovo_global_genotyping,pandora with denovo,20,8749.0,0.8615460364352535,0.9336287543082092
snippy_NC_011993.1,snippy,20,10123.0,0.996848842934515,0.9969670113244712
snippy_NC_022648.1,snippy,20,10123.0,0.996848842934515,0.9966617429837528
snippy_CP010121.1,snippy,20,10117.0,0.9962580009847366,0.9961004431314624
snippy_NZ_LM995446.1,snippy,20,10047.0,0.9893648449039882,0.9905612998522906
snippy_NZ_LT632320.1,snippy,20,10089.0,0.9935007385524371,0.9961398325947812
snippy_NZ_CP018109.1,snippy,20,10118.0,0.996356474643033,0.9971639586410644
snippy_NC_017646.1,snippy,20,10112.0,0.9957656326932546,0.9960068931560816
snippy_CP018206.1,snippy,20,10115.0,0.9960610536681438,0.9971738060068942
snippy_NZ_CP011134.1,snippy,20,10091.0,0.99369768586903,0.9945593303791244
snippy_NZ_CP008697.1,snippy,20,10120.0,0.9965534219596258,0.997213195470212
snippy_CP010230.1,snippy,20,10073.0,0.9919251600196948,0.9926341703594296
snippy_NC_010498.1,snippy,20,10092.0,0.9937961595273264,0.9950960118168384
snippy_NZ_CP015228.1,snippy,20,10057.000000000002,0.9903495814869524,0.991073362875432
snippy_NZ_CP009859.1,snippy,20,10104.0,0.9949778434268832,0.9964057114721816
snippy_NZ_HG941718.1,snippy,20,10123.0,0.996848842934515,0.9966518956179228
snippy_CU928163.2,snippy,20,10124.0,0.9969473165928114,0.9972870507139352
snippy_NC_011742.1,snippy,20,10123.0,0.996848842934515,0.9959773510585918
snippy_CP010171.1,snippy,20,10108.000000000002,0.9953717380600692,0.9965140324963084
snippy_NC_007779.1,snippy,20,10088.0,0.9934022648941409,0.9945544066962098
snippy_NZ_CP016007.1,snippy,20,10119.0,0.9964549483013294,0.9970556376169384
snippy_NZ_CP013483.1,snippy,20,10105.0,0.9950763170851796,0.995662235352044
snippy_CP010116.1,snippy,20,9846.000000000002,0.9695716395864108,0.9705416051206311
snippy_CP010226.1,snippy,20,9993.0,0.9840472673559822,0.9851846381093068
snippy_CP010170.1,snippy,20,10111.0,0.9956671590349582,0.9972624322993612
samtools_NC_011993.1,samtools,20,10136.000000000002,0.9981290004923684,0.9977301821762686
samtools_NC_022648.1,samtools,20,10140.000000000002,0.998522895125554,0.9975824716888236
samtools_CP010121.1,samtools,20,10136.000000000002,0.9981290004923684,0.9977154111275236
samtools_NZ_LM995446.1,samtools,20,10068.0,0.9914327917282127,0.9913047759724278
samtools_NZ_LT632320.1,samtools,20,10136.000000000002,0.9981290004923684,0.9974839980305268
samtools_NZ_CP018109.1,samtools,20,10140.000000000002,0.998522895125554,0.9979862136878396
samtools_NC_017646.1,samtools,20,10128.000000000002,0.9973412112259972,0.9969374692269825
samtools_CP018206.1,samtools,20,10136.000000000002,0.9981290004923684,0.9979172821270318
samtools_NZ_CP011134.1,samtools,20,10110.0,0.9955686853766618,0.9952683407188582
samtools_NZ_CP008697.1,samtools,20,10138.000000000002,0.9983259478089612,0.9977794190054164
samtools_CP010230.1,samtools,20,10092.0,0.9937961595273264,0.9933431806991636
samtools_NC_010498.1,samtools,20,10136.000000000002,0.9981290004923684,0.9977006400787786
samtools_NZ_CP015228.1,samtools,20,10076.0,0.9922205809945841,0.9919448547513549
samtools_NZ_CP009859.1,samtools,20,10136.000000000002,0.9981290004923684,0.9977301821762684
samtools_NZ_HG941718.1,samtools,20,10140.000000000002,0.998522895125554,0.9975824716888236
samtools_CU928163.2,samtools,20,10139.000000000002,0.9984244214672576,0.997917282127032
samtools_NC_011742.1,samtools,20,10136.000000000002,0.9981290004923684,0.9975726243229938
samtools_CP010171.1,samtools,20,10128.000000000002,0.9973412112259972,0.9972870507139348
samtools_NC_007779.1,samtools,20,10108.000000000002,0.9953717380600692,0.9953077301821768
samtools_NZ_CP016007.1,samtools,20,10137.000000000002,0.9982274741506648,0.9979369768586912
samtools_NZ_CP013483.1,samtools,20,10123.0,0.996848842934515,0.9964697193500744
samtools_CP010116.1,samtools,20,9865.0,0.9714426390940424,0.971250615460365
samtools_CP010226.1,samtools,20,10013.0,0.9860167405219104,0.9858099458394888
samtools_CP010170.1,samtools,20,10134.000000000002,0.9979320531757756,0.9979369768586912
